class_name,run,start,end,duration,size,area,max_front_radius,front_velocity,fractal_dimension_box,radius_of_gyration,anisotropy
intermediate,5,1480,1536,56,0.0183725543320179,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,5,1639,1677,38,0.004958536475896835,38,0.0,0.0,1.0,10.965856552124023,1.0
intermediate,5,1800,1830,30,0.0013716146349906921,30,0.0,0.0,1.0,8.655441284179688,1.0
intermediate,5,1964,2017,53,0.01383647695183754,53,0.0,0.0,1.0,15.29705810546875,1.0
intermediate,6,83,99,16,0.0001870766282081604,16,0.0,0.0,1.0,4.609772205352783,1.0
intermediate,6,222,274,52,0.014308452606201172,52,0.0,0.0,1.0,15.008331298828125,1.0
intermediate,6,387,419,32,0.001991763710975647,32,0.0,0.0,1.0,9.233092308044434,1.0
intermediate,6,550,584,34,0.0023858211934566498,34,0.0,0.0,1.0,9.810708045959473,1.0
intermediate,6,695,750,55,0.017921648919582367,55,0.0,0.0,1.0,15.874506950378418,1.0
intermediate,6,859,900,41,0.0045165009796619415,41,0.0,0.0,1.0,11.832159996032715,1.0
intermediate,6,1021,1063,42,0.005643662065267563,42,0.0,0.0,1.0,12.120919227600098,1.0
intermediate,6,1167,1225,58,0.021817173808813095,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,6,1331,1378,47,0.00781627744436264,47,0.0,0.0,1.0,13.56466007232666,1.0
intermediate,6,1492,1539,47,0.009404439479112625,47,0.0,0.0,1.0,13.56466007232666,1.0
intermediate,6,1640,1699,59,0.025881454348564148,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,6,1802,1855,53,0.01157693937420845,53,0.0,0.0,1.0,15.29705810546875,1.0
intermediate,6,1963,2014,51,0.013419166207313538,51,0.0,0.0,1.0,14.71960163116455,1.0
intermediate,7,79,101,22,0.0008153393864631653,22,0.0,0.0,1.0,6.3442888259887695,1.0
intermediate,7,215,263,48,0.009181715548038483,48,0.0,0.0,1.0,13.853399276733398,1.0
intermediate,7,389,423,34,0.002268783748149872,34,0.0,0.0,1.0,9.810708045959473,1.0
intermediate,7,542,573,31,0.002394717186689377,31,0.0,0.0,1.0,8.9442720413208,1.0
intermediate,7,684,728,44,0.005627792328596115,44,0.0,0.0,1.0,12.69842529296875,1.0
intermediate,7,858,898,40,0.004242207854986191,40,0.0,0.0,1.0,11.54339599609375,1.0
intermediate,7,1015,1038,23,0.0010095424950122833,23,0.0,0.0,1.0,6.633249759674072,1.0
intermediate,7,1170,1187,17,0.00022095441818237305,17,0.0,0.0,1.0,4.898979663848877,1.0
intermediate,7,1328,1372,44,0.006504781544208527,44,0.0,0.0,1.0,12.69842529296875,1.0
intermediate,7,1795,1844,49,0.009456254541873932,49,0.0,0.0,1.0,14.142135620117188,1.0
intermediate,7,1969,1995,26,0.0009327903389930725,26,0.0,0.0,1.0,7.500000476837158,1.0
intermediate,8,72,140,68,0.11668778955936432,68,0.0,0.0,1.0,19.62778663635254,1.0
intermediate,8,229,289,60,0.1085515171289444,60,0.0,0.0,1.0,17.318103790283203,1.0
intermediate,8,377,447,70,0.1969301998615265,70,0.0,0.0,1.0,20.205198287963867,1.0
intermediate,8,534,600,66,0.1791536808013916,66,0.0,0.0,1.0,19.050373077392578,1.0
intermediate,8,683,755,72,0.21782168745994568,72,0.0,0.0,1.0,20.782604217529297,1.0
intermediate,8,840,910,70,0.19733978807926178,70,0.0,0.0,1.0,20.205198287963867,1.0
intermediate,8,994,1065,71,0.18662002682685852,71,0.0,0.0,1.0,20.4939022064209,1.0
intermediate,8,1151,1220,69,0.16227814555168152,69,0.0,0.0,1.0,19.916492462158203,1.0
intermediate,8,1307,1377,70,0.13983936607837677,70,0.0,0.0,1.0,20.205198287963867,1.0
intermediate,8,1465,1532,67,0.10889559239149094,67,0.0,0.0,1.0,19.339078903198242,1.0
intermediate,8,1624,1691,67,0.09325447678565979,67,0.0,0.0,1.0,19.339078903198242,1.0
intermediate,8,1785,1849,64,0.05422400310635567,64,0.0,0.0,1.0,18.47295379638672,1.0
intermediate,8,1947,2012,65,0.053067561239004135,65,0.0,0.0,1.0,18.76166343688965,1.0
intermediate,9,269,290,21,0.0006143301725387573,21,0.0,0.0,1.0,6.055300712585449,1.0
intermediate,9,526,582,56,0.0214487724006176,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,9,685,732,47,0.009263195097446442,47,0.0,0.0,1.0,13.56466007232666,1.0
intermediate,9,849,897,48,0.007611490786075592,48,0.0,0.0,1.0,13.853399276733398,1.0
intermediate,9,1019,1076,57,0.02199295163154602,57,0.0,0.0,1.0,16.451950073242188,1.0
intermediate,9,1178,1217,39,0.006621234118938446,39,0.0,0.0,1.0,11.254629135131836,1.0
intermediate,9,1340,1354,14,0.00015552714467048645,14,0.0,0.0,0.9597920775413513,4.031128883361816,1.0
intermediate,9,1790,1851,61,0.03511980548501015,61,0.0,0.0,1.0,17.606815338134766,1.0
intermediate,9,1948,2004,56,0.02186127007007599,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,10,82,128,46,0.007542405277490616,46,0.0,0.0,1.0,13.275918006896973,1.0
intermediate,10,235,294,59,0.025665711611509323,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,10,399,452,53,0.013720892369747162,53,0.0,0.0,1.0,15.29705810546875,1.0
intermediate,10,561,616,55,0.01735791191458702,55,0.0,0.0,1.0,15.874506950378418,1.0
intermediate,10,716,777,61,0.03380595147609711,61,0.0,0.0,1.0,17.606815338134766,1.0
intermediate,10,880,938,58,0.02111600711941719,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,10,1042,1100,58,0.023919150233268738,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,10,1197,1260,63,0.03855793550610542,63,0.0,0.0,1.0,18.184242248535156,1.0
intermediate,10,1361,1422,61,0.02506330981850624,61,0.0,0.0,1.0,17.606815338134766,1.0
intermediate,10,1524,1583,59,0.026702139526605606,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,10,1679,1742,63,0.039671510457992554,63,0.0,0.0,1.0,18.184242248535156,1.0
intermediate,10,1845,1906,61,0.02526966482400894,61,0.0,0.0,1.0,17.606815338134766,1.0
intermediate,10,2007,2066,59,0.026076585054397583,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,11,73,115,42,0.007770907133817673,42,0.0,0.0,1.0,12.120919227600098,1.0
intermediate,11,216,275,59,0.027837354689836502,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,11,377,435,58,0.02056558057665825,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,11,534,586,52,0.019638624042272568,52,0.0,0.0,1.0,15.008331298828125,1.0
intermediate,11,679,741,62,0.03284720703959465,62,0.0,0.0,1.0,17.895530700683594,1.0
intermediate,11,841,901,60,0.024940047413110733,60,0.0,0.0,1.0,17.318103790283203,1.0
intermediate,11,998,1052,54,0.02160535752773285,54,0.0,0.0,1.0,15.585783958435059,1.0
intermediate,11,1147,1205,58,0.023923996835947037,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,11,1312,1367,55,0.01602489873766899,55,0.0,0.0,1.0,15.874506950378418,1.0
intermediate,11,1469,1517,48,0.01179094985127449,48,0.0,0.0,1.0,13.853399276733398,1.0
intermediate,11,1622,1671,49,0.009195715188980103,49,0.0,0.0,1.0,14.142135620117188,1.0
intermediate,11,1796,1842,46,0.007755551487207413,46,0.0,0.0,1.0,13.275918006896973,1.0
intermediate,11,1956,1987,31,0.0019673779606819153,31,0.0,0.0,1.0,8.9442720413208,1.0
intermediate,12,71,103,32,0.002959389239549637,32,0.0,0.0,1.0,9.233092308044434,1.0
intermediate,12,211,257,46,0.007086019963026047,46,0.0,0.0,1.0,13.275918006896973,1.0
intermediate,12,381,419,38,0.0035280436277389526,38,0.0,0.0,1.0,10.965856552124023,1.0
intermediate,12,543,560,17,0.00029522553086280823,17,0.0,0.0,1.0,4.898979663848877,1.0
intermediate,12,854,902,48,0.00934302806854248,48,0.0,0.0,1.0,13.853399276733398,1.0
intermediate,12,1019,1060,41,0.004331856966018677,41,0.0,0.0,1.0,11.832159996032715,1.0
intermediate,12,1174,1208,34,0.0036364421248435974,34,0.0,0.0,1.0,9.810708045959473,1.0
intermediate,12,1315,1362,47,0.008951064199209213,47,0.0,0.0,1.0,13.56466007232666,1.0
intermediate,12,1483,1524,41,0.004914242774248123,41,0.0,0.0,1.0,11.832159996032715,1.0
intermediate,12,1642,1669,27,0.0012636780738830566,27,0.0,0.0,1.0,7.788880825042725,1.0
intermediate,12,1807,1825,18,0.00027647241950035095,18,0.0,0.0,1.0,5.188127517700195,1.0
intermediate,12,1958,2007,49,0.009921852499246597,49,0.0,0.0,1.0,14.142135620117188,1.0
intermediate,13,94,146,52,0.012677613645792007,52,0.0,0.0,1.0,15.008331298828125,1.0
intermediate,13,251,309,58,0.024431955069303513,58,0.0,0.0,1.0,16.74066925048828,1.0
intermediate,13,419,475,56,0.01683104783296585,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,13,586,638,52,0.01475384458899498,52,0.0,0.0,1.0,15.008331298828125,1.0
intermediate,13,742,798,56,0.02381397783756256,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,13,922,981,59,0.01581571251153946,59,0.0,0.0,1.0,17.029386520385742,1.0
intermediate,13,1088,1140,52,0.013653535395860672,52,0.0,0.0,1.0,15.008331298828125,1.0
intermediate,13,1241,1297,56,0.01891617849469185,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,13,1444,1511,67,0.037364743649959564,67,0.0,0.0,1.0,19.339078903198242,1.0
intermediate,13,1602,1665,63,0.0329061895608902,63,0.0,0.0,1.0,18.184242248535156,1.0
intermediate,13,1758,1827,69,0.03604422137141228,69,0.0,0.0,1.0,19.916492462158203,1.0
intermediate,13,1942,2006,64,0.054930005222558975,64,0.0,0.0,1.0,18.47295379638672,1.0
intermediate,14,78,126,48,0.014509029686450958,48,0.0,0.0,1.0,13.853399276733398,1.0
intermediate,14,226,288,62,0.046280261129140854,62,0.0,0.0,1.0,17.895530700683594,1.0
intermediate,14,386,447,61,0.04130704700946808,61,0.0,0.0,1.0,17.606815338134766,1.0
intermediate,14,543,599,56,0.04051482304930687,56,0.0,0.0,1.0,16.16322898864746,1.0
intermediate,14,690,757,67,0.08173054456710815,67,0.0,0.0,1.0,19.339078903198242,1.0
intermediate,14,849,916,67,0.07547685503959656,67,0.0,0.0,1.0,19.339078903198242,1.0
intermediate,14,1007,1069,62,0.0698198527097702,62,0.0,0.0,1.0,17.895530700683594,1.0
intermediate,14,1155,1225,70,0.1012733206152916,70,0.0,0.0,1.0,20.205198287963867,1.0
intermediate,14,1314,1383,69,0.09427342563867569,69,0.0,0.0,1.0,19.916492462158203,1.0
intermediate,14,1471,1537,66,0.08774494379758835,66,0.0,0.0,1.0,19.050373077392578,1.0
intermediate,14,1623,1692,69,0.09443110227584839,69,0.0,0.0,1.0,19.916492462158203,1.0
intermediate,14,1781,1850,69,0.08651147037744522,69,0.0,0.0,1.0,19.916492462158203,1.0
intermediate,14,1939,2005,66,0.08066073060035706,66,0.0,0.0,1.0,19.050373077392578,1.0
intermediate,14,2093,2100,7,0.001752808690071106,7,0.0,0.0,0.622066855430603,2.0,1.0
strong_chaos,0,22,103,81,0.5833358764648438,93,1.0,0.012345679012345678,0.8712557554244995,22.04604148864746,0.999594509601593
strong_chaos,0,194,277,83,0.5236737132072449,87,1.0,0.012048192771084338,0.8664510846138,23.5103816986084,0.9997146725654602
strong_chaos,0,336,392,56,0.4093000590801239,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,0,468,539,71,0.7194550037384033,89,1.0,0.014084507042253521,0.8816788792610168,19.751523971557617,0.9993290901184082
strong_chaos,0,615,677,62,0.6049120426177979,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,0,705,734,29,0.11042328178882599,29,0.0,0.0,1.0,8.366600036621094,1.0
strong_chaos,0,756,814,58,0.48291170597076416,58,0.0,0.0,1.0,16.74066925048828,1.0
strong_chaos,0,896,963,67,0.6304419040679932,89,1.0,0.014925373134328358,0.9325464963912964,18.0455379486084,0.9990984201431274
strong_chaos,0,1037,1095,58,0.5008247494697571,58,0.0,0.0,1.0,16.74066925048828,1.0
strong_chaos,0,1162,1241,79,0.963975727558136,92,1.0,0.012658227848101266,0.8940424919128418,22.298828125,0.9995468854904175
strong_chaos,0,1305,1371,66,0.8740504384040833,66,0.0,0.0,1.0,19.050373077392578,1.0
strong_chaos,0,1426,1503,77,1.1820499897003174,92,1.0,0.012987012987012988,0.9193499684333801,22.110517501831055,0.9995157718658447
strong_chaos,0,1560,1628,68,1.1157338619232178,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,0,1685,1753,68,1.1675124168395996,92,1.0,0.014705882352941176,0.8416116833686829,17.385719299316406,0.9987444877624512
strong_chaos,0,1812,1879,67,1.107079267501831,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,0,1938,2017,79,1.163020372390747,91,1.0,0.012658227848101266,0.8948145508766174,22.608489990234375,0.9995675086975098
strong_chaos,0,2062,2100,38,0.6973894834518433,38,0.0,0.0,1.0,10.965856552124023,1.0
strong_chaos,1,22,69,47,0.52099609375,47,0.0,0.0,1.0,13.56466007232666,1.0
strong_chaos,1,195,241,46,0.4831376075744629,46,0.0,0.0,1.0,13.275918006896973,1.0
strong_chaos,1,366,413,47,0.5002127289772034,47,0.0,0.0,1.0,13.56466007232666,1.0
strong_chaos,1,534,582,48,0.5775011777877808,48,0.0,0.0,1.0,13.853399276733398,1.0
strong_chaos,1,697,746,49,0.6705082654953003,49,0.0,0.0,1.0,14.142135620117188,1.0
strong_chaos,1,807,854,47,0.33134451508522034,47,0.0,0.0,1.0,13.56466007232666,1.0
strong_chaos,1,930,942,12,0.00501762330532074,12,0.0,0.0,0.9133753776550293,3.452052593231201,1.0
strong_chaos,1,971,1014,43,0.26151344180107117,43,0.0,0.0,1.0,12.409673690795898,1.0
strong_chaos,1,1127,1180,53,0.2920796275138855,61,1.0,0.018867924528301886,0.8785974383354187,14.998933792114258,0.999022364616394
strong_chaos,1,1297,1343,46,0.3273472487926483,46,0.0,0.0,1.0,13.275918006896973,1.0
strong_chaos,1,1463,1503,40,0.19889670610427856,40,0.0,0.0,1.0,11.54339599609375,1.0
strong_chaos,1,1529,1544,15,0.010533072054386139,15,0.0,0.0,0.980566680431366,4.320494174957275,1.0
strong_chaos,1,1573,1578,5,0.04270039498806,5,0.0,0.0,0.41425326466560364,1.4142135381698608,1.0
strong_chaos,1,1605,1658,53,2.860982894897461,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,1,1717,1770,53,2.8665902614593506,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,1,1829,1882,53,2.8682444095611572,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,1,1942,1994,52,2.8602254390716553,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,1,2015,2021,6,0.1336066871881485,6,0.0,0.0,0.5276938676834106,1.7078251838684082,1.0
strong_chaos,1,2097,2100,3,0.00673336535692215,3,0.0,0.0,nan,0.8164966106414795,1.0
strong_chaos,2,23,79,56,1.1715664863586426,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,161,218,57,1.266589879989624,57,0.0,0.0,1.0,16.451950073242188,1.0
strong_chaos,2,300,356,56,1.2616955041885376,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,438,494,56,1.2567338943481445,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,577,633,56,1.2748703956604004,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,716,772,56,1.2636651992797852,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,854,910,56,1.3096296787261963,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,992,1048,56,1.3014912605285645,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,1129,1185,56,1.30836021900177,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,1267,1323,56,1.3014198541641235,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,2,1450,1470,20,0.019531793892383575,20,0.0,0.0,1.0,5.7662811279296875,1.0
strong_chaos,2,1599,1601,2,0.0004126057028770447,2,0.0,0.0,nan,0.5,1.0
strong_chaos,2,1609,1671,62,1.5372594594955444,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,2,1730,1793,63,1.5456717014312744,63,0.0,0.0,1.0,18.184242248535156,1.0
strong_chaos,2,1853,1916,63,1.5439378023147583,63,0.0,0.0,1.0,18.184242248535156,1.0
strong_chaos,2,1975,2038,63,1.542426347732544,63,0.0,0.0,1.0,18.184242248535156,1.0
strong_chaos,3,53,96,43,0.07059603184461594,43,0.0,0.0,1.0,12.409673690795898,1.0
strong_chaos,3,199,241,42,0.06987950205802917,42,0.0,0.0,1.0,12.120919227600098,1.0
strong_chaos,3,343,382,39,0.0548776239156723,39,0.0,0.0,1.0,11.254629135131836,1.0
strong_chaos,3,489,528,39,0.05942284315824509,39,0.0,0.0,1.0,11.254629135131836,1.0
strong_chaos,3,634,671,37,0.04947849363088608,37,0.0,0.0,1.0,10.677078247070312,1.0
strong_chaos,3,780,818,38,0.05940176546573639,38,0.0,0.0,1.0,10.965856552124023,1.0
strong_chaos,3,926,963,37,0.0528288409113884,37,0.0,0.0,1.0,10.677078247070312,1.0
strong_chaos,3,1070,1110,40,0.06859832257032394,40,0.0,0.0,1.0,11.54339599609375,1.0
strong_chaos,3,1215,1255,40,0.06509466469287872,40,0.0,0.0,1.0,11.54339599609375,1.0
strong_chaos,3,1357,1401,44,0.0905010774731636,44,0.0,0.0,1.0,12.69842529296875,1.0
strong_chaos,3,1501,1546,45,0.09035468101501465,45,0.0,0.0,1.0,12.987173080444336,1.0
strong_chaos,3,1640,1689,49,0.12418773025274277,49,0.0,0.0,1.0,14.142135620117188,1.0
strong_chaos,3,1782,1832,50,0.12640289962291718,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,3,1940,1958,18,0.004702478647232056,18,0.0,0.0,1.0,5.188127517700195,1.0
strong_chaos,3,2086,2100,14,0.004154987633228302,14,0.0,0.0,0.9597920775413513,4.031128883361816,1.0
strong_chaos,4,27,37,10,0.7515397667884827,14,1.0,0.1,0.6549164056777954,2.5882387161254883,0.9524851441383362
strong_chaos,4,1028,1033,5,0.3758690357208252,9,1.0,0.2,0.36343422532081604,1.4054566621780396,0.7603452801704407
strong_chaos,4,1237,1268,31,0.05133321136236191,31,0.0,0.0,1.0,8.9442720413208,1.0
strong_chaos,4,1397,1429,32,0.05791155993938446,32,0.0,0.0,1.0,9.233092308044434,1.0
strong_chaos,4,1555,1581,26,0.027774453163146973,26,0.0,0.0,1.0,7.500000476837158,1.0
strong_chaos,4,1707,1736,29,0.03584346920251846,29,0.0,0.0,1.0,8.366600036621094,1.0
strong_chaos,4,1862,1896,34,0.06273575872182846,34,0.0,0.0,1.0,9.810708045959473,1.0
strong_chaos,4,2031,2041,10,0.0009346753358840942,10,0.0,0.0,0.8191450834274292,2.872281312942505,1.0
strong_chaos,5,28,74,46,0.3364085555076599,46,0.0,0.0,1.0,13.275918006896973,1.0
strong_chaos,5,191,236,45,0.30210089683532715,45,0.0,0.0,1.0,12.987173080444336,1.0
strong_chaos,5,352,399,47,0.3555157482624054,47,0.0,0.0,1.0,13.56466007232666,1.0
strong_chaos,5,512,556,44,0.3181198835372925,44,0.0,0.0,1.0,12.69842529296875,1.0
strong_chaos,5,660,716,56,1.1285477876663208,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,5,800,856,56,1.1243810653686523,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,5,949,1001,52,0.6079959273338318,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,5,1101,1152,51,0.5647642016410828,51,0.0,0.0,1.0,14.71960163116455,1.0
strong_chaos,5,1256,1307,51,0.5799976587295532,51,0.0,0.0,1.0,14.71960163116455,1.0
strong_chaos,5,1408,1459,51,0.5622285604476929,51,0.0,0.0,1.0,14.71960163116455,1.0
strong_chaos,5,1558,1611,53,0.6216554641723633,53,0.0,0.0,1.0,15.29705810546875,1.0
strong_chaos,5,1712,1764,52,0.6021556258201599,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,5,1863,1915,52,0.6455141305923462,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,5,2008,2064,56,0.9511843919754028,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,6,1,57,56,0.5261446237564087,56,0.0,0.0,1.0,16.16322898864746,1.0
strong_chaos,6,134,194,60,0.5385427474975586,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,6,273,333,60,0.5668354034423828,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,6,410,472,62,0.7307097911834717,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,6,548,609,61,0.705852746963501,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,6,679,717,38,0.12555456161499023,38,0.0,0.0,1.0,10.965856552124023,1.0
strong_chaos,6,841,876,35,0.0924605280160904,35,0.0,0.0,1.0,10.099504470825195,1.0
strong_chaos,6,1005,1040,35,0.09698120504617691,35,0.0,0.0,1.0,10.099504470825195,1.0
strong_chaos,6,1164,1201,37,0.12005136907100677,37,0.0,0.0,1.0,10.677078247070312,1.0
strong_chaos,6,1315,1365,50,0.40054818987846375,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,6,1471,1520,49,0.37163245677948,49,0.0,0.0,1.0,14.142135620117188,1.0
strong_chaos,6,1623,1673,50,0.41455554962158203,50,0.0,0.0,1.0,14.430870056152344,1.0
strong_chaos,6,1773,1825,52,0.46761173009872437,52,0.0,0.0,1.0,15.008331298828125,1.0
strong_chaos,6,1928,1979,51,0.45974716544151306,51,0.0,0.0,1.0,14.71960163116455,1.0
strong_chaos,6,2081,2100,19,0.13060149550437927,19,0.0,0.0,1.0,5.4772257804870605,1.0
strong_chaos,7,35,97,62,0.3437371850013733,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,7,173,234,61,0.3577018678188324,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,7,311,373,62,0.36066514253616333,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,8,68,135,67,1.529666543006897,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,187,254,67,1.531604290008545,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,307,374,67,1.5320152044296265,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,426,493,67,1.5318071842193604,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,546,613,67,1.53193998336792,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,667,735,68,1.3348333835601807,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,8,790,857,67,1.3367098569869995,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,912,980,68,1.3368234634399414,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,8,1035,1102,67,1.33512544631958,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,1156,1224,68,1.3842326402664185,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,8,1279,1346,67,1.3841118812561035,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,1401,1468,67,1.3845306634902954,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,1523,1589,66,1.3841580152511597,66,0.0,0.0,1.0,19.050373077392578,1.0
strong_chaos,8,1644,1712,68,1.3786110877990723,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,8,1766,1833,67,1.3838802576065063,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,8,1887,1955,68,1.3849232196807861,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,8,2009,2076,67,1.3849527835845947,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,9,1,38,37,0.9527677893638611,37,0.0,0.0,1.0,10.677078247070312,1.0
strong_chaos,9,85,154,69,1.662104845046997,69,0.0,0.0,1.0,19.916492462158203,1.0
strong_chaos,9,200,269,69,1.662352204322815,69,0.0,0.0,1.0,19.916492462158203,1.0
strong_chaos,9,316,384,68,1.6542377471923828,68,0.0,0.0,1.0,19.62778663635254,1.0
strong_chaos,9,432,501,69,1.663503885269165,69,0.0,0.0,1.0,19.916492462158203,1.0
strong_chaos,9,549,616,67,1.6575359106063843,67,0.0,0.0,1.0,19.339078903198242,1.0
strong_chaos,9,1307,1316,9,1.205028772354126,13,1.0,0.1111111111111111,0.6336265206336975,2.2948360443115234,0.9199907779693604
strong_chaos,9,1439,1482,43,0.17985272407531738,43,0.0,0.0,1.0,12.409673690795898,1.0
strong_chaos,9,1599,1639,40,0.143100768327713,40,0.0,0.0,1.0,11.54339599609375,1.0
strong_chaos,9,1754,1797,43,0.18748092651367188,43,0.0,0.0,1.0,12.409673690795898,1.0
strong_chaos,9,1845,1851,6,0.8100649118423462,9,1.0,0.16666666666666666,0.3991231322288513,1.5634719133377075,0.8232168555259705
strong_chaos,9,1874,1883,9,1.397987961769104,12,1.0,0.1111111111111111,0.6264620423316956,2.3139073848724365,0.929961085319519
strong_chaos,9,1897,1909,12,1.367795467376709,16,1.0,0.08333333333333333,0.7834452986717224,3.072051525115967,0.9602649211883545
strong_chaos,9,1920,1934,14,1.4127211570739746,18,1.0,0.07142857142857142,0.7681092023849487,3.6417500972747803,0.9742839932441711
strong_chaos,9,1940,2000,60,18.34445571899414,98,1.0,0.016666666666666666,0.9239616394042969,16.93402862548828,0.9984509348869324
strong_chaos,10,37,101,64,0.5808837413787842,64,0.0,0.0,1.0,18.47295379638672,1.0
strong_chaos,10,171,236,65,0.5926470756530762,65,0.0,0.0,1.0,18.76166343688965,1.0
strong_chaos,10,307,371,64,0.5921471118927002,64,0.0,0.0,1.0,18.47295379638672,1.0
strong_chaos,10,440,505,65,0.6708050966262817,65,0.0,0.0,1.0,18.76166343688965,1.0
strong_chaos,10,575,640,65,0.6704375743865967,65,0.0,0.0,1.0,18.76166343688965,1.0
strong_chaos,10,710,774,64,0.6722460389137268,64,0.0,0.0,1.0,18.47295379638672,1.0
strong_chaos,10,846,909,63,0.5266363620758057,63,0.0,0.0,1.0,18.184242248535156,1.0
strong_chaos,10,983,1046,63,0.5267587900161743,63,0.0,0.0,1.0,18.184242248535156,1.0
strong_chaos,10,1119,1181,62,0.5119664669036865,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,10,1256,1318,62,0.5172510743141174,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,10,1394,1456,62,0.5186969041824341,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,10,1532,1593,61,0.4214363098144531,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,10,1671,1731,60,0.4211757183074951,60,0.0,0.0,1.0,17.318103790283203,1.0
strong_chaos,10,1807,1869,62,0.476244181394577,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,10,1946,2007,61,0.47642430663108826,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,10,2084,2100,16,0.07001246511936188,16,0.0,0.0,1.0,4.609772205352783,1.0
strong_chaos,11,82,144,62,0.6383722424507141,62,0.0,0.0,1.0,17.895530700683594,1.0
strong_chaos,11,220,281,61,0.6385356187820435,61,0.0,0.0,1.0,17.606815338134766,1.0
strong_chaos,11,357,419,62,0.6390999555587769,62,0.0,0.0,1.0,17.895530700683594,1.0
