region,time,average_all_otoc_mean,average_all_otoc_std,average_cross_otoc_mean,average_cross_otoc_std,self_otoc_mean,self_otoc_std,finite_time_lyapunov_mean,finite_time_lyapunov_std,distance_bin_1_low,distance_bin_1_high,distance_bin_1_mean,distance_bin_1_std,distance_bin_2_low,distance_bin_2_high,distance_bin_2_mean,distance_bin_2_std,distance_bin_3_low,distance_bin_3_high,distance_bin_3_mean,distance_bin_3_std
weak_chaos,38.2,1419.921542370423,109.80993109245716,1069.0116968169282,83.67227515132919,2121.741233477413,165.77042652065273,0.09125068999799976,0.0009928876380049714,0.4751406726541341,1.0245567281525643,2913.6900921946367,183.38529177806018,1.0245567281525643,2.071779093231888,357.04425007428176,50.68688470686749,2.071779093231888,3.4567059732142793,58.849281036081344,25.782316342859783
weak_chaos,38.300000000000004,1422.2972417001067,109.04898341169947,1070.7353069979658,83.13701046134915,2125.4211111043883,164.53333987885128,0.09103410954346007,0.0009817820582626521,0.4751406726541341,1.0245567281525643,2917.900188720549,183.0388536930687,1.0245567281525643,2.071779093231888,356.80770400042616,50.05513431319255,2.071779093231888,3.4567059732142793,59.3749113322111,26.63135651613973
weak_chaos,38.4,1424.9688374738075,107.84013391835616,1072.6883700679225,82.31289871230744,2129.5297722855776,162.54803843597628,0.09082166696737504,0.0009673257598259498,0.4751406726541341,1.0245567281525643,2922.816294607147,181.9331705387592,1.0245567281525643,2.071779093231888,356.4819083554447,49.33442486209506,2.071779093231888,3.4567059732142793,59.91150264821562,27.502521679698305
weak_chaos,38.5,1427.9914643546322,106.18924820084725,1074.911787975725,81.20234604487075,2134.150817112447,159.82823949016347,0.0906137983970558,0.0009495603874517536,0.4751406726541341,1.0245567281525643,2928.558302171613,180.08353321533863,1.0245567281525643,2.071779093231888,356.07494818694556,48.52918918409986,2.071779093231888,3.4567059732142793,60.45846497978441,28.39395379724216
weak_chaos,38.6,1431.4166020687026,104.108088903816,1077.4435918345587,79.81207617609087,2139.3626225369894,156.3968349717538,0.0904108877491895,0.0009285848662488563,0.4751406726541341,1.0245567281525643,2935.2375395848803,177.52067818562747,1.0245567281525643,2.071779093231888,355.5949210178861,47.643875063661,2.071779093231888,3.4567059732142793,61.01517665870479,29.303794359398914
weak_chaos,38.7,1435.2917106070174,101.61399186882679,1080.318675284411,78.15292699408907,2145.237781252229,152.28536358803916,0.09021326413240706,0.0009045525847437009,0.4751406726541341,1.0245567281525643,2942.9560314335704,174.2905043586198,1.0245567281525643,2.071779093231888,355.04985812309724,46.68292429923983,2.071779093231888,3.4567059732142793,61.58097468599378,30.230168768943997
weak_chaos,38.800000000000004,1439.6598773075239,98.72955572352582,1083.5685395774242,76.23966007848774,2151.8425527677236,147.53348842748036,0.09002119973049738,0.0008776684924098709,0.4751406726541341,1.0245567281525643,2951.8057875143477,170.45392810246125,1.0245567281525643,2.071779093231888,354.4476508444824,45.6507580601604,2.071779093231888,3.4567059732142793,62.15514803444567,31.171173044455713
weak_chaos,38.9,1444.5594804922985,95.4823536644579,1087.2210538793554,74.09078773220591,2159.2363337181846,142.18849650402473,0.08983490823033462,0.0008481861227380219,0.4751406726541341,1.0245567281525643,2961.868128228364,166.08687895359165,1.0245567281525643,2.071779093231888,353.7959831722824,44.5517672132373,2.071779093231888,3.4567059732142793,62.736934569242266,32.124863478908004
weak_chaos,39.0,1450.0238809928308,91.90466791483385,1091.3002392225485,71.72841361722699,2167.4711645333946,136.30482732514272,0.08965454390964661,0.0008164044464855202,0.4751406726541341,1.0245567281525643,2973.2130702863496,161.28039519250245,1.0245567281525643,2.071779093231888,353.1022716670073,43.39030628184304,2.071779093231888,3.4567059732142793,63.325521981871006,33.089249327625936
weak_chaos,39.1,1456.0811529898142,88.03324202582289,1095.826084465551,69.17807693521061,2176.591290038341,129.94363213423608,0.08948020148287847,0.0007826643928088195,0.4751406726541341,1.0245567281525643,2985.8987966547675,156.14071976541163,1.0245567281525643,2.071779093231888,352.373613747436,42.17068960322027,2.071779093231888,3.4567059732142793,63.92005286351958,34.062288305873835
weak_chaos,39.2,1462.7538598197696,83.9090427378368,1100.8143979247056,66.46858569124927,2186.632783609897,123.17236179842968,0.08931191672776673,0.0007473448400786787,0.4751406726541341,1.0245567281525643,2999.9712217657834,150.78921214721055,1.0245567281525643,2.071779093231888,351.61674508476256,40.89718828031201,2.071779093231888,3.4567059732142793,64.51963344804304,35.041884463645594
weak_chaos,39.300000000000004,1470.0588701203712,79.57702131176956,1106.2766903181778,63.631821765463016,2197.623229724759,116.06437914934939,0.08914966780099905,0.0007108578712418243,0.4751406726541341,1.0245567281525643,3015.4636402810565,145.36177124019827,1.0245567281525643,2.071779093231888,350.83800669002267,39.574026579253825,2.071779093231888,3.4567059732142793,65.12334479354466,36.0258879620423
weak_chaos,39.4,1478.0071985757581,75.08586376801442,1112.2200758787264,60.70249892302391,2209.581443969821,108.69859060373854,0.08899337703400502,0.0006736431073559275,0.4751406726541341,1.0245567281525643,3032.396422936649,140.0073123370736,1.0245567281525643,2.071779093231888,350.04332202652085,38.20537667781477,2.071779093231888,3.4567059732142793,65.73025432825608,37.012096322677756
weak_chaos,39.5,1486.6038489713828,70.4877190868286,1118.6471734274028,57.71785329717889,2222.5172000593425,101.15909099055663,0.08884291293537258,0.0006361609628070046,0.4751406726541341,1.0245567281525643,3050.776708731045,134.8846848817361,1.0245567281525643,2.071779093231888,349.2381842234479,36.79535078945216,2.071779093231888,3.4567059732142793,66.33942523380199,37.99825687573168
weak_chaos,39.6,1495.8476401217927,65.83789082420066,1125.5559915539034,54.71724130119618,2236.430937257572,93.53481185179524,0.088698092157281,0.0005988846717766946,0.4751406726541341,1.0245567281525643,3070.598049519761,130.15732784369982,1.0245567281525643,2.071779093231888,348.4276531930764,35.3479900384059,2.071779093231888,3.4567059732142793,66.94992147044233,38.98207034230625
weak_chaos,39.7,1505.7310085705953,61.19446573829494,1132.9397926929116,51.741609401395095,2251.3134403259633,85.91915065632875,0.08855868131425937,0.0005622908842359783,0.4751406726541341,1.0245567281525643,3091.839993359623,125.98506361658293,1.0245567281525643,2.071779093231888,347.61636217568537,33.86724969471442,2.071779093231888,3.4567059732142793,67.56080743364616,39.96119573637079
weak_chaos,39.800000000000004,1516.2398012063811,56.61782695148952,1140.7869461588562,48.83278267023884,2267.1455113014317,78.40952615688809,0.08842439872312566,0.0005268485143597588,0.4751406726541341,1.0245567281525643,3114.4676364077595,122.51289495783851,1.0245567281525643,2.071779093231888,346.80853298408397,32.35698072644715,2.071779093231888,3.4567059732142793,68.17114286704103,40.93325677349446
weak_chaos,39.9,1527.3530879441744,52.16995394543148,1149.0807937124146,46.032498667757416,2283.897676407694,71.10673817493651,0.08829491628344739,0.0004930054002192184,0.4751406726541341,1.0245567281525643,3138.4312115666444,119.85759776850357,1.0245567281525643,2.071779093231888,346.007998970443,30.82090789280238,2.071779093231888,3.4567059732142793,68.77997514857991,41.89584988889324
weak_chaos,40.0,1539.0430324522067,47.91334613228061,1157.7995574441868,43.3811013292371,2301.529982468247,64.11388777534421,0.08816986177464411,0.00046117233161728884,0.4751406726541341,1.0245567281525643,3163.665799829027,118.09415087730297,1.0245567281525643,2.071779093231888,345.2182345545068,29.262604953270483,2.071779093231888,3.4567059732142793,69.38633175073439,42.84655364864694
strong_chaos,0.0,0.4408782631806825,1.8466120637008938e-11,0.32976715208042273,8.260706907922129e-14,0.6631004853812021,5.55404272171531e-11,nan,nan,0.4751406726541341,1.0245567281525643,0.32976768629535747,0.11658790232676904,1.0245567281525643,2.071779093231888,0.49464659685874024,3.925661763642324e-07,2.071779093231888,3.4567059732142793,7.300936898913011e-06,2.7048735819015206e-13
strong_chaos,0.1,0.4422081528815302,0.0002366858920704519,0.3307578411063556,0.00016998524913436068,0.6651087764318794,0.00037033022423524906,-5.531844506354668,0.0025695057150295383,0.4751406726541341,1.0245567281525643,0.3314442827904815,0.11718906087407506,1.0245567281525643,2.071779093231888,0.49561058369139693,0.00032409851376009034,2.071779093231888,3.4567059732142793,7.30316613629486e-06,7.262001796644616e-10
strong_chaos,0.2,0.44642194802020574,0.0009768837243491109,0.3338965641488777,0.0007002560452558693,0.6714727157628618,0.001531292886973878,-2.7423155519511457,0.005242096167868233,0.4751406726541341,1.0245567281525643,0.3367892968979347,0.11913812644945543,1.0245567281525643,2.071779093231888,0.49863968812606724,0.0013684223199209946,2.071779093231888,3.4567059732142793,7.3099387674096436e-06,3.048442457624943e-09
strong_chaos,0.3,0.4541793903894016,0.0023249254880028034,0.33967543424528734,0.001665070731633163,0.6831873026776298,0.0036477025295521795,-1.7996278851418013,0.008166907530024742,0.4751406726541341,1.0245567281525643,0.34676196581315893,0.12285578713697776,1.0245567281525643,2.071779093231888,0.5041145210446847,0.0033573095807149797,2.071779093231888,3.4567059732142793,7.321515175936935e-06,7.41397862752886e-09
strong_chaos,0.4,0.46657559191185916,0.004442257103876094,0.34891216994388696,0.003180429997884972,0.7019024358478039,0.006972365266801699,-1.3162207049317132,0.011387840597304015,0.4751406726541341,1.0245567281525643,0.3629561508256131,0.12905449047836004,1.0245567281525643,2.071779093231888,0.5126652296531815,0.006677464166630735,2.071779093231888,3.4567059732142793,7.338296593635247e-06,1.4561965559750077e-08
strong_chaos,0.5,0.4851492601613548,0.0075181265103641485,0.3627560187501152,0.005381700286073902,0.7299357429838339,0.011802985361914764,-1.0141347410102144,0.014825487210549996,0.4751406726541341,1.0245567281525643,0.38758308858694046,0.13876694687019323,1.0245567281525643,2.071779093231888,0.5251957059046092,0.01189389695776905,2.071779093231888,3.4567059732142793,7.360782632008884e-06,2.5485114390060902e-08
strong_chaos,0.6,0.5118950596475426,0.011738531077828532,0.3826968464564229,0.008400117442842131,0.7702914860297817,0.018436127385699965,-0.8006273089903566,0.018277536753414446,0.4751406726541341,1.0245567281525643,0.42345391657895126,0.1533736900657324,1.0245567281525643,2.071779093231888,0.5429126842830629,0.019770057914833754,2.071779093231888,3.4567059732142793,7.389528465624701e-06,4.137981722691622e-08
strong_chaos,0.7000000000000001,0.5492799236234154,0.017255688177758105,0.41057731430459776,0.012340040258445806,0.8266851422610507,0.02712130240686752,-0.636172951640902,0.021449103456640944,0.4751406726541341,1.0245567281525643,0.4739609233021373,0.1746271561180778,1.0245567281525643,2.071779093231888,0.567359961417556,0.031293706610783144,2.071779093231888,3.4567059732142793,7.4251085339410254e-06,6.358091438383531e-08
strong_chaos,0.8,0.6002624182015687,0.024162969310115065,0.4486075282958195,0.017260902668282348,0.9035721980130669,0.038022136574251734,-0.5014661414134881,0.024017933324563874,0.4751406726541341,1.0245567281525643,0.5430558653693461,0.20467010407672043,1.0245567281525643,2.071779093231888,0.600457457968625,0.0477096900379884,2.071779093231888,3.4567059732142793,7.468100309083549e-06,9.347720673648837e-08
