source_region,source_index,trial,LZMA_ratio,Lempel_Ziv_complexity,Permutation_entropy,LZMA_ratio_minus_chaos,Lempel_Ziv_complexity_minus_chaos,Permutation_entropy_minus_chaos
weak_chaos,12,1,0.9306666666666666,1.5960366328745692,0.9980614345544275,0.5886666666666667,1.240432140622044,0.8345453072364122
weak_chaos,12,2,0.9113333333333333,1.5876694683509802,0.9975870083574305,0.5693333333333332,1.232064976098455,0.8340708810394152
weak_chaos,12,3,0.93,1.5897612594818775,0.9983018914058934,0.5880000000000001,1.2341567672293523,0.8347857640878781
weak_chaos,12,4,0.906,1.5918530506127748,0.997281257485825,0.5640000000000001,1.2362485583602496,0.8337651301678096
weak_chaos,12,5,0.9313333333333333,1.5918530506127748,0.9978889019115217,0.5893333333333333,1.2362485583602496,0.8343727745935063
weak_chaos,12,6,0.9493333333333334,1.5897612594818775,0.998022100420804,0.6073333333333333,1.2341567672293523,0.8345059731027886
weak_chaos,12,7,0.9293333333333333,1.593944841743672,0.9976660301171915,0.5873333333333333,1.2383403494911467,0.8341499027991761
weak_chaos,12,8,0.9353333333333333,1.5981284240054663,0.9975868224519825,0.5933333333333333,1.242523931752941,0.8340706951339671
weak_chaos,12,9,0.9286666666666666,1.593944841743672,0.9978064443932485,0.5866666666666667,1.2383403494911467,0.8342903170752332
weak_chaos,12,10,0.9266666666666666,1.5897612594818775,0.9983790795929091,0.5846666666666667,1.2341567672293523,0.8348629522748937
weak_chaos,13,1,0.9453333333333334,1.5918530506127748,0.9981543381560398,0.6053333333333333,1.2320649760984552,0.8337090090517514
weak_chaos,13,2,0.9273333333333333,1.5918530506127748,0.998025898072109,0.5873333333333333,1.2320649760984552,0.8335805689678205
weak_chaos,13,3,0.9306666666666666,1.593944841743672,0.9983441978175797,0.5906666666666667,1.2341567672293523,0.8338988687132912
weak_chaos,13,4,0.928,1.593944841743672,0.9980451241339992,0.5880000000000001,1.2341567672293523,0.8335997950297107
weak_chaos,13,5,0.9373333333333334,1.593944841743672,0.9976983982629698,0.5973333333333333,1.2341567672293523,0.8332530691586814
weak_chaos,13,6,0.928,1.593944841743672,0.9980169877601357,0.5880000000000001,1.2341567672293523,0.8335716586558473
weak_chaos,13,7,0.9333333333333333,1.5918530506127748,0.9978773427946324,0.5933333333333333,1.2320649760984552,0.8334320136903439
weak_chaos,13,8,0.9266666666666666,1.593944841743672,0.9981507935803853,0.5866666666666667,1.2341567672293523,0.8337054644760968
weak_chaos,13,9,0.924,1.5918530506127748,0.9979902227106847,0.5840000000000001,1.2320649760984552,0.8335448936063963
weak_chaos,13,10,0.916,1.5918530506127748,0.9981691175797137,0.5760000000000001,1.2320649760984552,0.8337237884754253
strong_chaos,14,1,0.9353333333333333,1.5918530506127748,0.9982818783914927,0.62,1.2446157228838384,0.8377423716867324
strong_chaos,14,2,0.9193333333333333,1.593944841743672,0.9977914506551341,0.604,1.2467075140147355,0.8372519439503737
strong_chaos,14,3,0.9346666666666666,1.593944841743672,0.9981157622101036,0.6193333333333333,1.2467075140147355,0.8375762555053432
