noise_type,source_index,source_region,trial,theta1_0,theta2_0,LZMA_ratio,source_LZMA_ratio,LZMA_ratio_delta_vs_source,Lempel_Ziv_complexity,source_Lempel_Ziv_complexity,Lempel_Ziv_complexity_delta_vs_source,Permutation_entropy,source_Permutation_entropy,Permutation_entropy_delta_vs_source
gaussian_white,5,strong_chaos,15,2.5656340004316642,0.47123889803846897,0.912,0.7233333333333334,0.18866666666666665,1.5876694683509802,0.596160472305704,0.9915089960452762,0.998303905974735,0.29381469507554286,0.704489210899192
gaussian_white,5,strong_chaos,16,2.5656340004316642,0.47123889803846897,0.9346666666666666,0.7233333333333334,0.21133333333333326,1.5960366328745692,0.596160472305704,0.9998761605688652,0.997875995435701,0.29381469507554286,0.7040613003601581
gaussian_white,7,weak_chaos,1,0.47123889803846897,0.890117918517108,0.9353333333333333,0.584,0.3513333333333334,1.5918530506127748,0.45391867540469394,1.1379343752080808,0.9983171828915148,0.229749038484014,0.7685681444075008
gaussian_white,7,weak_chaos,2,0.47123889803846897,0.890117918517108,0.9113333333333333,0.584,0.32733333333333337,1.593944841743672,0.45391867540469394,1.140026166338978,0.9979590643508929,0.229749038484014,0.7682100258668789
gaussian_white,7,weak_chaos,3,0.47123889803846897,0.890117918517108,0.916,0.584,0.3320000000000001,1.5897612594818775,0.45391867540469394,1.1358425840771835,0.9982549723438043,0.229749038484014,0.7685059338597904
gaussian_white,7,weak_chaos,4,0.47123889803846897,0.890117918517108,0.9353333333333333,0.584,0.3513333333333334,1.5918530506127748,0.45391867540469394,1.1379343752080808,0.9977101554095681,0.229749038484014,0.767961116925554
gaussian_white,7,weak_chaos,5,0.47123889803846897,0.890117918517108,0.926,0.584,0.3420000000000001,1.5918530506127748,0.45391867540469394,1.1379343752080808,0.9983230135534494,0.229749038484014,0.7685739750694354
gaussian_white,7,weak_chaos,6,0.47123889803846897,0.890117918517108,0.918,0.584,0.3340000000000001,1.5876694683509802,0.45391867540469394,1.1337507929462862,0.9982856814379492,0.229749038484014,0.7685366429539351
gaussian_white,7,weak_chaos,7,0.47123889803846897,0.890117918517108,0.9273333333333333,0.584,0.3433333333333334,1.5960366328745692,0.45391867540469394,1.1421179574698752,0.9984526212220226,0.229749038484014,0.7687035827380087
gaussian_white,7,weak_chaos,8,0.47123889803846897,0.890117918517108,0.9093333333333333,0.584,0.32533333333333336,1.5897612594818775,0.45391867540469394,1.1358425840771835,0.9982062668841578,0.229749038484014,0.7684572284001439
gaussian_white,7,weak_chaos,9,0.47123889803846897,0.890117918517108,0.926,0.584,0.3420000000000001,1.5855776772200831,0.45391867540469394,1.1316590018153891,0.9983349963000534,0.229749038484014,0.7685859578160394
gaussian_white,7,weak_chaos,10,0.47123889803846897,0.890117918517108,0.9253333333333333,0.584,0.3413333333333334,1.593944841743672,0.45391867540469394,1.140026166338978,0.9978459980541786,0.229749038484014,0.7680969595701646
